,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
52245,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:57,,,-18.30818,-45.19218,0.062,,28.083,7.53,100.1,65.2,7.06,0.52,,0.21,,4.92,15.3,4.09,-86,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1428,82.118
52246,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,81.845
52247,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,82.793
52248,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:12,,,-18.3083,-45.19181,0.056,,28.094,7.52,101.1,65.1,7.07,0.66,,0.1,,4.84,15.05,5.29,-62,40,567.5,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1431,84.717
52249,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:17,,,-18.30833,-45.19168,0.053,,28.096,7.52,101.5,65.1,7.08,0.55,,0.23,,4.85,15.09,5.03,-67,40,567.2,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1432,88.873
52250,-18.30753825,-45.1917950833333,685.859,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8631.TIF,0.0815272772115886,0.2120002381965461,0.1051011113210069,0.0106885661136123,0.0357359361961991,0005SET_000_DJI_8631.T,3.2515224060197566e+24,409727930.91941166,9258.00481516353,110571571.4370686,-0.1111972057671129,5.68344685336832,-0.2363157505978924,-0.8153796374526112,-0.4925207986650919,0.340014827122541,0.1016979361994238,-2.9050487752124305,-81.29208534688993,0.4444999331784675,2.600359602913509,2.017107483754769,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:22,,,-18.30837,-45.19156,0.051,,28.096,7.52,101.8,65.0,7.08,0.67,,0.26,,4.81,14.95,5.77,-54,40,567.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1433,95.758
52403,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,96.725
52404,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:32,,,-18.30798,-45.19278,0.067,,28.081,7.53,98.7,65.3,7.05,0.62,,0.12,,4.88,15.18,4.05,-87,40,567.4,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1423,85.591
52405,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:37,,,-18.30802,-45.19266,0.066,,28.084,7.53,99,65.3,7.05,0.72,,0.04,,4.86,15.1,4.62,-75,40,567.2,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1424,73.834
52406,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:42,,,-18.30806,-45.19254,0.066,,28.082,7.53,99.3,65.3,7.06,0.71,,0.14,,4.88,15.16,4.91,-69,40,567.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1425,62.75
52407,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:47,,,-18.3081,-45.19242,0.064,,28.084,7.53,99.5,65.3,7.06,0.57,,0.13,,4.91,15.27,3.84,-92,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1426,52.765
52408,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:52,,,-18.30814,-45.1923,0.063,,28.086,7.53,99.8,65.3,7.06,0.54,,0.14,,4.94,15.36,3.53,-99,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1427,44.624
52409,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:57,,,-18.30818,-45.19218,0.062,,28.083,7.53,100.1,65.2,7.06,0.52,,0.21,,4.92,15.3,4.09,-86,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1428,39.485
52410,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,39.648
52411,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,43.25
52412,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:12,,,-18.3083,-45.19181,0.056,,28.094,7.52,101.1,65.1,7.07,0.66,,0.1,,4.84,15.05,5.29,-62,40,567.5,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1431,49.609
52413,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:17,,,-18.30833,-45.19168,0.053,,28.096,7.52,101.5,65.1,7.08,0.55,,0.23,,4.85,15.09,5.03,-67,40,567.2,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1432,58.741
52414,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:22,,,-18.30837,-45.19156,0.051,,28.096,7.52,101.8,65.0,7.08,0.67,,0.26,,4.81,14.95,5.77,-54,40,567.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1433,69.745
52415,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:27,,,-18.30841,-45.19143,0.048,,28.096,7.52,102.2,65.0,7.08,0.75,,0.17,,4.82,14.97,5.93,-51,40,567.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4,1434,82.215
52416,-18.3078825277778,-45.19197575,685.98,90.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8641.TIF,0.0822808187819712,0.2125458516485717,0.1058398258026174,0.0113949794642626,0.0368618938843925,0005SET_000_DJI_8641.T,2.074177386988988e+23,293228662.38739073,9674.601215594794,130151262.79187486,-0.1108419987401081,5.65691330993429,-0.2339609636315964,-0.805604155893424,-0.4833714132493664,0.3482799938950855,0.1076624926189249,-2.786923059033389,-75.60444582076629,0.4418359868066588,2.5831761860778086,2.008184065277585,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:32,,,-18.30845,-45.1913,0.046,,28.103,7.52,102.5,65.0,7.08,0.74,,0.27,,4.79,14.89,6.14,-48,40,567.5,,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1435,95.239
52566,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,99.133
52567,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,86.041
52568,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:32,,,-18.30798,-45.19278,0.067,,28.081,7.53,98.7,65.3,7.05,0.62,,0.12,,4.88,15.18,4.05,-87,40,567.4,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1423,73.761
52569,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:37,,,-18.30802,-45.19266,0.066,,28.084,7.53,99,65.3,7.05,0.72,,0.04,,4.86,15.1,4.62,-75,40,567.2,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1424,60.501
52570,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:42,,,-18.30806,-45.19254,0.066,,28.082,7.53,99.3,65.3,7.06,0.71,,0.14,,4.88,15.16,4.91,-69,40,567.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1425,47.334
52571,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:47,,,-18.3081,-45.19242,0.064,,28.084,7.53,99.5,65.3,7.06,0.57,,0.13,,4.91,15.27,3.84,-92,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1426,34.369
52572,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:52,,,-18.30814,-45.1923,0.063,,28.086,7.53,99.8,65.3,7.06,0.54,,0.14,,4.94,15.36,3.53,-99,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1427,21.966
52573,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:57,,,-18.30818,-45.19218,0.062,,28.083,7.53,100.1,65.2,7.06,0.52,,0.21,,4.92,15.3,4.09,-86,40,567.6,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1428,12.012
52574,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:02,,,-18.30823,-45.19206,0.059,,28.081,7.53,100.4,65.2,7.07,0.6,,0.23,,4.91,15.26,4.9,-69,40,567.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1429,13.976
52575,-18.3081086666667,-45.1920945555556,685.965,89.9,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8651.TIF,0.0828624553949137,0.2024462448553158,0.1088822408785901,0.0125450308340433,0.0387038713132218,0005SET_000_DJI_8651.T,2.596682794266726e+22,342391517.4647328,15433.211164761758,214377608.71761632,-0.128526886247123,5.445136700304538,-0.245973464895457,-0.7933737511004604,-0.475507949380496,0.3554654184274075,0.1152165011742523,-2.6181096511215025,-67.6446454137294,0.4191382504477478,2.443160100560361,1.8593137248254732,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:38:07,,,-18.30827,-45.19194,0.058,,28.089,7.53,100.7,65.2,7.07,0.69,,0.07,,4.87,15.13,5.43,-60,40,567.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1430,24.249
