,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
54534,-18.3075485555556,-45.1936199166667,685.154,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8771.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8771.TIF,0.0939721964200644,0.2292227400003334,0.12141316652034,0.0134188906314184,0.0418913655604809,0005SET_000_DJI_8771.T,-0.1197131231405561,5.4189690144862,-0.2460490310913183,-0.8009540028553456,-0.4869540357918727,0.3450314884379772,0.1105225324073099,-2.6760356480673617,-63.880363226732726,0.4184797728524466,2.4392612786838206,1.8879561959363969,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,75.901
54535,-18.3075485555556,-45.1936199166667,685.154,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8771.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8771.TIF,0.0939721964200644,0.2292227400003334,0.12141316652034,0.0134188906314184,0.0418913655604809,0005SET_000_DJI_8771.T,-0.1197131231405561,5.4189690144862,-0.2460490310913183,-0.8009540028553456,-0.4869540357918727,0.3450314884379772,0.1105225324073099,-2.6760356480673617,-63.880363226732726,0.4184797728524466,2.4392612786838206,1.8879561959363969,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,88.499
54685,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:17,,,-18.30741,-45.19447,0.093,,28.064,7.53,96.6,65.3,7.09,0.57,,0.01,,4.92,15.29,2.34,-131,40,566.4,,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1408,94.757
54686,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:22,,,-18.30744,-45.19436,0.087,,28.071,7.53,95.3,65.3,7.09,0.55,,-0.02,,4.92,15.29,2.4,-130,40,566.5,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1409,83.272
54687,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:27,,,-18.30748,-45.19425,0.083,,28.08,7.54,94.8,65.3,7.08,0.57,,-0.02,,4.93,15.31,2.56,-125,40,566.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1410,72.115
54688,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:32,,,-18.30752,-45.19414,0.079,,28.082,7.54,94.8,65.3,7.07,0.56,,-0.07,,4.93,15.32,3.09,-110,40,566.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1411,61.452
54689,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:37,,,-18.30756,-45.19403,0.076,,28.086,7.54,95.1,65.2,7.07,0.54,,-0.03,,4.92,15.28,3.25,-106,40,566.0,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1412,51.588
54690,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:42,,,-18.3076,-45.19392,0.076,,28.087,7.54,95.2,65.3,7.06,0.53,,-0.02,,4.92,15.3,3.29,-105,40,566.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1413,43.076
54691,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:47,,,-18.30764,-45.19381,0.075,,28.085,7.54,95.4,65.3,7.04,0.54,,-0.02,,4.92,15.3,3.15,-109,40,566.1,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1414,36.865
54692,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:52,,,-18.30768,-45.1937,0.074,,28.088,7.54,95.7,65.4,7.03,0.55,,-0.03,,4.94,15.36,3.57,-98,40,566.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1415,34.232
54693,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:57,,,-18.30772,-45.19359,0.073,,28.087,7.53,96,65.4,7.03,0.55,,-0.08,,4.94,15.36,3.36,-103,40,566.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1416,35.97
54694,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:02,,,-18.30775,-45.19347,0.072,,28.082,7.53,96.3,65.4,7.03,0.59,,-0.02,,4.94,15.35,3.37,-103,40,566.4,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1417,40.722
54695,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:07,,,-18.30779,-45.19336,0.071,,28.082,7.53,96.6,65.3,7.03,0.58,,-0.02,,4.93,15.32,3.23,-107,40,566.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1418,49.127
54696,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:12,,,-18.30783,-45.19324,0.07,,28.082,7.53,97,65.2,7.04,0.68,,0.1,,4.87,15.14,4.1,-86,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1419,59.589
54697,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:17,,,-18.30787,-45.19313,0.068,,28.079,7.53,97.4,65.2,7.04,0.67,,0.2,,4.92,15.28,4.17,-84,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1420,70.349
54698,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,82.345
54699,-18.3073969444444,-45.1935725,685.043,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8781.TIF,0.0937661652830526,0.2289110814295212,0.1207934344860701,0.0131487551732156,0.0414154161454362,0005SET_000_DJI_8781.T,-0.1180688546584795,5.422473920286588,-0.2459981890552705,-0.8036652199480593,-0.4893568879355346,0.3428614835039915,0.1088532272400278,-2.708071192799113,-65.38799907960194,0.4188238170596812,2.441297249796936,1.8950622805241888,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:27,,,-18.30794,-45.19289,0.067,,28.079,7.53,98.3,65.3,7.05,0.53,,0.17,,4.87,15.15,3.19,-108,40,567.2,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1422,94.008
54850,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:22,,,-18.30744,-45.19436,0.087,,28.071,7.53,95.3,65.3,7.09,0.55,,-0.02,,4.92,15.29,2.4,-130,40,566.5,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1409,92.136
54851,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:27,,,-18.30748,-45.19425,0.083,,28.08,7.54,94.8,65.3,7.08,0.57,,-0.02,,4.93,15.31,2.56,-125,40,566.3,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1410,82.4
54852,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:32,,,-18.30752,-45.19414,0.079,,28.082,7.54,94.8,65.3,7.07,0.56,,-0.07,,4.93,15.32,3.09,-110,40,566.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1411,73.483
54853,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:37,,,-18.30756,-45.19403,0.076,,28.086,7.54,95.1,65.2,7.07,0.54,,-0.03,,4.92,15.28,3.25,-106,40,566.0,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1412,65.719
54854,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:42,,,-18.3076,-45.19392,0.076,,28.087,7.54,95.2,65.3,7.06,0.53,,-0.02,,4.92,15.3,3.29,-105,40,566.1,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1413,59.56
54855,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:47,,,-18.30764,-45.19381,0.075,,28.085,7.54,95.4,65.3,7.04,0.54,,-0.02,,4.92,15.3,3.15,-109,40,566.1,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1414,55.544
54856,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:52,,,-18.30768,-45.1937,0.074,,28.088,7.54,95.7,65.4,7.03,0.55,,-0.03,,4.94,15.36,3.57,-98,40,566.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1415,54.15
54857,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:57,,,-18.30772,-45.19359,0.073,,28.087,7.53,96,65.4,7.03,0.55,,-0.08,,4.94,15.36,3.36,-103,40,566.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1416,55.574
54858,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:02,,,-18.30775,-45.19347,0.072,,28.082,7.53,96.3,65.4,7.03,0.59,,-0.02,,4.94,15.35,3.37,-103,40,566.4,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1417,58.586
54859,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:07,,,-18.30779,-45.19336,0.071,,28.082,7.53,96.6,65.3,7.03,0.58,,-0.02,,4.93,15.32,3.23,-107,40,566.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1418,64.975
54860,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:12,,,-18.30783,-45.19324,0.07,,28.082,7.53,97,65.2,7.04,0.68,,0.1,,4.87,15.14,4.1,-86,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1419,73.355
54861,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:17,,,-18.30787,-45.19313,0.068,,28.079,7.53,97.4,65.2,7.04,0.67,,0.2,,4.92,15.28,4.17,-84,40,566.6,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1420,82.544
54862,-18.3072250277778,-45.1935171111111,685.0,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8791.TIF,0.0935299104490135,0.2286963529732612,0.120384626740823,0.0129360846997251,0.0410065656362816,0005SET_000_DJI_8791.T,-0.117425205704742,5.428866272272,-0.246342617331962,-0.805940359004254,-0.4918363879428293,0.3406295865714229,0.1074562844936612,-2.7315037493469903,-66.61137568980473,0.4194768020728132,2.4451680951617267,1.8997139349497123,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:37:22,,,-18.30791,-45.19301,0.068,,28.076,7.53,97.8,65.3,7.05,0.56,,0.24,,4.89,15.2,3.79,-93,40,566.7,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1421,93.097
55016,-18.3069940277778,-45.1934459166667,685.05,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8801.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8801.TIF,0.0933336329569652,0.2282031102149595,0.120318373546397,0.0128756801833485,0.0409865338262061,0005SET_000_DJI_8801.T,-0.1182487853211689,5.428981909150119,-0.2467271358712879,-0.8066628378249735,-0.4918129337313952,0.3406506638855198,0.1070134161877063,-2.744111908422538,-66.95154852709206,0.4194527689977876,2.445025474580859,1.8966605306292652,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:36:32,,,-18.30752,-45.19414,0.079,,28.082,7.54,94.8,65.3,7.07,0.56,,-0.07,,4.93,15.32,3.09,-110,40,566.2,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1411,93.752
